A;RTSALEDATA;268;20251222 01:11;VALNET;
B;268;315350;1;20251222 01:11;;;45;POINT RD;TUNCURRY;2428;701.9;M;20251218;20251218;775000;R2;R;RESIDENCE;;AEM;;;AV738462;
C;268;315350;1;20251222 01:11;5/19211;
D;268;315350;1;20251222 01:11;P;;;;;;
D;268;315350;1;20251222 01:11;V;;;;;;
B;268;318102;2;20251222 01:11;;;26;YALLAMBEE ST;COOMBA PARK;2428;556.4;M;20251107;20251216;190000;RU5;R;RESIDENCE;;AVD;;;AV721493;
C;268;318102;2;20251222 01:11;105/222755;
D;268;318102;2;20251222 01:11;P;;;;;;
D;268;318102;2;20251222 01:11;V;;;;;;
D;268;318102;2;20251222 01:11;V;;;;;;
B;268;318235;3;20251222 01:11;;;12;EMERALD PL;GREEN POINT;2428;607;M;20251107;20251215;800000;RU5;R;RESIDENCE;;ADL;;;AV716753;
C;268;318235;3;20251222 01:11;110/31825;
D;268;318235;3;20251222 01:11;P;;;;;;
D;268;318235;3;20251222 01:11;P;;;;;;
D;268;318235;3;20251222 01:11;V;;;;;;
B;268;310277;4;20251222 01:11;;;4;MAYFAIR PL;FORSTER;2428;604.6;M;20251107;20251218;772000;R2;R;RESIDENCE;;ADN;;;AV740554;
C;268;310277;4;20251222 01:11;14/819955;
D;268;310277;4;20251222 01:11;P;;;;;;
D;268;310277;4;20251222 01:11;V;;;;;;
D;268;310277;4;20251222 01:11;V;;;;;;
B;268;323592;5;20251222 01:11;;;8;PROMONTORY WAY;NORTH ARM COVE;2324;1037;M;20251202;20251217;75000;RU2;V;VACANT LAND;;RRY;;;AV727309;
C;268;323592;5;20251222 01:11;827/9938;
D;268;323592;5;20251222 01:11;P;;;;;;
D;268;323592;5;20251222 01:11;V;;;;;;
B;268;326650;6;20251222 01:11;;;34;COOK ST;PINDIMAR;2324;834.7;M;20251127;20251217;35000;RU2;R;RESIDENCE;;RRP;;;AV729387;
C;268;326650;6;20251222 01:11;5/47/10869;
D;268;326650;6;20251222 01:11;P;;;;;;
D;268;326650;6;20251222 01:11;V;;;;;;
B;268;319931;7;20251222 01:11;;;43;THE BOULEVARDE;HAWKS NEST;2324;562.8;M;20251010;20251215;2500000;R2;R;RESIDENCE;;AAW;;;AV717723;
C;268;319931;7;20251222 01:11;17/233547;
D;268;319931;7;20251222 01:11;P;;;;;;
D;268;319931;7;20251222 01:11;V;;;;;;
D;268;319931;7;20251222 01:11;V;;;;;;
D;268;319931;7;20251222 01:11;V;;;;;;
B;268;324590;8;20251222 01:11;;;34;ADMIRALTY AVE;TEA GARDENS;2324;759.8;M;20251023;20251212;895000;R2;R;RESIDENCE;;AAV;;;AV710122;
C;268;324590;8;20251222 01:11;292/855274;
D;268;324590;8;20251222 01:11;P;;;;;;
D;268;324590;8;20251222 01:11;V;;;;;;
D;268;324590;8;20251222 01:11;V;;;;;;
B;268;326847;9;20251222 01:11;;;;CARRINGTON AVE;PINDIMAR;2324;961.1;M;20251202;20251216;55000;RU2;V;VACANT LAND;;RRP;;;AV725447;
C;268;326847;9;20251222 01:11;23/73/10869;
D;268;326847;9;20251222 01:11;P;;;;;;
D;268;326847;9;20251222 01:11;P;;;;;;
D;268;326847;9;20251222 01:11;V;;;;;;
D;268;326847;9;20251222 01:11;V;;;;;;
B;268;320280;10;20251222 01:11;;;79;AMAROO DR;SMITHS LAKE;2428;860;M;20251127;20251216;2000000;RU5;R;RESIDENCE;;AVG;;;AV726170;
C;268;320280;10;20251222 01:11;222/32207;
D;268;320280;10;20251222 01:11;P;;;;;;
D;268;320280;10;20251222 01:11;V;;;;;;
B;268;320631;11;20251222 01:11;;;8;KEITH CRES;SMITHS LAKE;2428;556.4;M;20251121;20251218;630000;RU5;R;RESIDENCE;;AVH;;;AV735520;
C;268;320631;11;20251222 01:11;91/32207;
D;268;320631;11;20251222 01:11;P;;;;;;
D;268;320631;11;20251222 01:11;P;;;;;;
D;268;320631;11;20251222 01:11;V;;;;;;
D;268;320631;11;20251222 01:11;V;;;;;;
B;268;327437;12;20251222 01:11;;;2286;THE BUCKETTS WAY;BOORAL;2425;2772;M;20251121;20251217;540000;RU2;R;RESIDENCE;;RTN;;;AV729198;
C;268;327437;12;20251222 01:11;1/151294;
D;268;327437;12;20251222 01:11;P;;;;;;
D;268;327437;12;20251222 01:11;P;;;;;;
D;268;327437;12;20251222 01:11;V;;;;;;
