A;RTSALEDATA;656;20251222 01:12;VALNET;
B;656;2884487;1;20251222 01:12;;;25;BOUNTY AVE;LAKE CATHIE;2445;647.1;M;20251031;20251212;980000;R1;R;RESIDENCE;;ABU;;;AV708967;
C;656;2884487;1;20251222 01:12;312/1035480;
D;656;2884487;1;20251222 01:12;P;;;;;;
D;656;2884487;1;20251222 01:12;P;;;;;;
D;656;2884487;1;20251222 01:12;V;;;;;;
D;656;2884487;1;20251222 01:12;V;;;;;;
B;656;2887655;2;20251222 01:12;;;3;EDGEWATER CL;LAKE CATHIE;2445;2100;M;20251124;20251218;1310000;C4;R;RESIDENCE;;ABX;;;AV739955;
C;656;2887655;2;20251222 01:12;76/1036976;
D;656;2887655;2;20251222 01:12;P;;;;;;
D;656;2887655;2;20251222 01:12;P;;;;;;
D;656;2887655;2;20251222 01:12;V;;;;;;
D;656;2887655;2;20251222 01:12;V;;;;;;
B;656;2938406;3;20251222 01:12;;;72 A;COMMODORE CRES;PORT MACQUARIE;2444;447.8;M;20251118;20251212;1325000;R1;R;RESIDENCE;;AAY;;;AV706419;
C;656;2938406;3;20251222 01:12;1/1045118;
D;656;2938406;3;20251222 01:12;P;;;;;;
D;656;2938406;3;20251222 01:12;P;;;;;;
D;656;2938406;3;20251222 01:12;V;;;;;;
D;656;2938406;3;20251222 01:12;V;;;;;;
B;656;4153950;4;20251222 01:12;;11;17;NOTTINGHAM DR;PORT MACQUARIE;2444;99.1;M;20251203;20251218;610000;R1;R;RESIDENCE;;AAS;;;AV733981;
C;656;4153950;4;20251222 01:12;11/271182;
D;656;4153950;4;20251222 01:12;P;;;;;;
D;656;4153950;4;20251222 01:12;P;;;;;;
D;656;4153950;4;20251222 01:12;V;;;;;;
D;656;4153950;4;20251222 01:12;V;;;;;;
B;656;4137358;5;20251222 01:12;;;5;THEATRE PL;THRUMSTER;2444;560;M;20251002;20251218;975000;R1;R;RESIDENCE;;ABD;;;AV735130;
C;656;4137358;5;20251222 01:12;27/1235069;
D;656;4137358;5;20251222 01:12;P;;;;;;
D;656;4137358;5;20251222 01:12;P;;;;;;
D;656;4137358;5;20251222 01:12;V;;;;;;
B;656;2974359;6;20251222 01:12;;;6;MARISA CT;PORT MACQUARIE;2444;754.3;M;20251114;20251212;1025000;R1;R;RESIDENCE;;AAB;;;AV708899;
C;656;2974359;6;20251222 01:12;5/1049333;
D;656;2974359;6;20251222 01:12;P;;;;;;
D;656;2974359;6;20251222 01:12;P;;;;;;
D;656;2974359;6;20251222 01:12;V;;;;;;
D;656;2974359;6;20251222 01:12;V;;;;;;
D;656;2974359;6;20251222 01:12;V;;;;;;
D;656;2974359;6;20251222 01:12;V;;;;;;
B;656;3036476;7;20251222 01:12;;;27;HUNGERFORD PL;BONNY HILLS;2445;731.8;M;20251120;20251215;489171;R1;R;RESIDENCE;;ABY;;;AV718465;
C;656;3036476;7;20251222 01:12;30/1059534;
D;656;3036476;7;20251222 01:12;P;;;;;;
D;656;3036476;7;20251222 01:12;V;;;;;;
D;656;3036476;7;20251222 01:12;V;;;;;;
B;656;2959429;8;20251222 01:12;;233;68;PACIFIC DR;PORT MACQUARIE;2444;;;20251029;20251218;620000;;R;RESIDENCE;67;;;;AV734081;
C;656;2959429;8;20251222 01:12;67/SP72569;
D;656;2959429;8;20251222 01:12;P;;;;;;
D;656;2959429;8;20251222 01:12;P;;;;;;
D;656;2959429;8;20251222 01:12;V;;;;;;
D;656;2959429;8;20251222 01:12;V;;;;;;
B;656;4041245;9;20251222 01:12;;;13;ALLPORT AVE;THRUMSTER;2444;510;M;20251114;20251212;871000;R1;R;RESIDENCE;;ABD;;;AV707859;
C;656;4041245;9;20251222 01:12;163/1229414;
D;656;4041245;9;20251222 01:12;P;;;;;;
D;656;4041245;9;20251222 01:12;V;;;;;;
D;656;4041245;9;20251222 01:12;V;;;;;;
D;656;4041245;9;20251222 01:12;V;;;;;;
D;656;4041245;9;20251222 01:12;V;;;;;;
B;656;4069045;10;20251222 01:12;;;37 B;SALMEAN CCT;PORT MACQUARIE;2444;368.4;M;20251127;20251216;819500;R1;R;RESIDENCE;;ABD;;;AV725103;
C;656;4069045;10;20251222 01:12;1/1223071;
D;656;4069045;10;20251222 01:12;P;;;;;;
D;656;4069045;10;20251222 01:12;V;;;;;;
B;656;4583317;11;20251222 01:12;;;45;ACTON ST;THRUMSTER;2444;502.6;M;20251209;20251218;1030000;R1;R;RESIDENCE;;ABD;;;AV733640;
C;656;4583317;11;20251222 01:12;59/1306963;
D;656;4583317;11;20251222 01:12;P;;;;;;
D;656;4583317;11;20251222 01:12;P;;;;;;
D;656;4583317;11;20251222 01:12;V;;;;;;
